is_canceled,hotel,arrival_date_month,lead_time,adr,market_segment,customer_type,deposit_type,total_of_special_requests,booking_changes,arrival_month_num,days_in_waiting_list,is_repeated_guest,required_car_parking_spaces,previous_cancellations
0,City Hotel,March,132,67.32,Online TA,Transient,No Deposit,0,0,3,0,0,0,0
0,City Hotel,March,146,64.67,Online TA,Transient,No Deposit,1,0,3,0,0,0,0
0,City Hotel,April,5,95.0,Corporate,Transient,No Deposit,0,0,4,0,0,0,0
0,City Hotel,April,29,229.0,Online TA,Transient,No Deposit,3,0,4,0,0,0,0
0,City Hotel,April,84,117.0,Online TA,Transient,No Deposit,0,0,4,0,0,0,0
0,City Hotel,April,155,153.0,Direct,Transient,No Deposit,0,2,4,0,0,1,0
0,City Hotel,August,7,65.0,Corporate,Transient,No Deposit,1,1,8,0,1,0,0
0,City Hotel,April,7,160.0,Online TA,Transient,No Deposit,1,0,4,0,0,0,0
0,City Hotel,May,0,139.5,Direct,Transient,No Deposit,1,0,5,0,0,0,0
0,City Hotel,May,0,260.0,Online TA,Transient,No Deposit,0,0,5,0,0,0,0
0,City Hotel,May,34,140.0,Groups,Transient-Party,No Deposit,0,1,5,0,0,0,0
0,City Hotel,May,86,171.0,Online TA,Transient,No Deposit,1,0,5,0,0,0,0
0,City Hotel,May,32,267.86,Online TA,Transient,No Deposit,0,1,5,0,0,0,0
0,City Hotel,May,9,179.0,Online TA,Transient,No Deposit,2,0,5,0,0,0,0
0,City Hotel,May,102,112.5,Online TA,Transient,No Deposit,0,0,5,0,0,0,0
0,City Hotel,May,105,126.0,Direct,Transient,No Deposit,1,0,5,0,0,0,0
0,City Hotel,May,1,179.5,Direct,Transient,No Deposit,0,0,5,0,0,0,0
0,City Hotel,May,53,84.6,Offline TA/TO,Transient,No Deposit,0,1,5,0,0,0,0
0,City Hotel,May,409,112.67,Groups,Transient-Party,No Deposit,1,0,5,0,0,0,0
0,City Hotel,June,18,75.0,Corporate,Transient,No Deposit,0,1,6,0,0,1,0
0,City Hotel,June,7,121.83,Aviation,Transient,No Deposit,0,0,6,0,0,0,0
0,City Hotel,June,192,89.1,Offline TA/TO,Transient,No Deposit,0,0,6,0,0,0,0
0,City Hotel,June,1,128.0,Online TA,Transient,No Deposit,1,0,6,0,0,0,0
0,City Hotel,June,39,233.33,Online TA,Transient,No Deposit,1,0,6,0,0,0,0
0,City Hotel,June,117,120.96,Online TA,Transient,No Deposit,1,0,6,0,0,0,0
0,City Hotel,June,177,166.5,Online TA,Transient,No Deposit,5,4,6,0,0,0,0
0,City Hotel,June,64,120.0,Online TA,Transient,No Deposit,1,0,6,0,0,0,0
0,City Hotel,July,83,150.0,Online TA,Transient,No Deposit,1,0,7,0,0,0,0
0,City Hotel,July,185,107.1,Online TA,Transient,No Deposit,1,0,7,0,0,0,0
0,City Hotel,July,224,107.1,Online TA,Transient,No Deposit,2,2,7,0,0,0,0
0,City Hotel,July,18,195.0,Direct,Transient-Party,No Deposit,2,1,7,0,0,0,0
0,City Hotel,July,157,86.63,Direct,Transient,No Deposit,0,0,7,0,0,0,0
0,City Hotel,July,201,129.58,Online TA,Transient,No Deposit,1,0,7,0,0,0,0
0,City Hotel,July,179,107.1,Online TA,Transient,No Deposit,1,0,7,0,0,0,0
0,City Hotel,July,38,131.2,Online TA,Transient,No Deposit,0,0,7,0,0,0,0
0,City Hotel,July,76,126.67,Online TA,Transient,No Deposit,1,0,7,0,0,0,0
0,City Hotel,July,318,134.0,Online TA,Transient-Party,No Deposit,1,0,7,0,0,0,0
0,City Hotel,July,102,155.0,Online TA,Transient,No Deposit,2,0,7,0,0,0,0
0,City Hotel,August,92,100.0,Online TA,Transient,No Deposit,1,0,8,0,0,0,0
0,City Hotel,August,135,189.43,Online TA,Transient,No Deposit,2,0,8,0,0,0,0
0,City Hotel,August,201,82.3,Online TA,Transient,No Deposit,1,0,8,0,0,0,0
0,City Hotel,August,113,164.0,Online TA,Transient,No Deposit,1,0,8,0,0,1,0
0,City Hotel,August,140,112.5,Direct,Transient,No Deposit,0,0,8,0,0,0,0
0,City Hotel,August,77,80.1,Offline TA/TO,Transient,No Deposit,3,0,8,0,0,0,0
0,City Hotel,May,84,187.85,Online TA,Transient,No Deposit,1,0,5,0,0,0,0
0,City Hotel,May,35,89.0,Corporate,Transient,No Deposit,0,0,5,0,0,0,0
0,City Hotel,May,122,89.25,Direct,Transient,No Deposit,0,2,5,0,0,0,0
0,City Hotel,May,26,177.0,Online TA,Transient,No Deposit,2,0,5,0,0,0,0
0,City Hotel,May,8,173.8,Offline TA/TO,Transient,No Deposit,0,0,5,0,0,0,0
0,City Hotel,May,8,119.0,Online TA,Transient,No Deposit,0,0,5,0,0,0,0
0,City Hotel,May,8,119.0,Online TA,Transient,No Deposit,0,0,5,0,0,0,0
0,City Hotel,May,5,100.0,Corporate,Transient-Party,No Deposit,0,1,5,0,0,0,0
0,City Hotel,June,40,98.1,Online TA,Transient,No Deposit,1,0,6,0,0,0,0
0,City Hotel,June,247,93.0,Offline TA/TO,Transient-Party,No Deposit,0,1,6,0,0,0,0
0,City Hotel,June,5,136.0,Online TA,Transient,No Deposit,2,0,6,0,0,0,0
0,City Hotel,June,98,116.1,Online TA,Transient-Party,No Deposit,2,0,6,0,0,0,0
0,City Hotel,June,12,105.0,Offline TA/TO,Transient,No Deposit,0,0,6,0,0,0,0
0,City Hotel,June,79,80.75,Offline TA/TO,Transient,No Deposit,0,0,6,0,0,0,0
0,City Hotel,June,35,96.3,Offline TA/TO,Transient,No Deposit,0,0,6,0,0,0,0
0,City Hotel,June,64,117.9,Online TA,Transient,No Deposit,1,0,6,0,0,1,0
0,City Hotel,June,265,87.0,Offline TA/TO,Transient-Party,No Deposit,0,1,6,0,0,0,0
0,City Hotel,June,128,142.25,Offline TA/TO,Transient,No Deposit,0,0,6,0,0,0,0
0,City Hotel,July,113,92.94,Online TA,Transient,No Deposit,0,0,7,0,0,0,0
0,City Hotel,July,14,169.0,Online TA,Transient,No Deposit,2,1,7,0,0,0,0
0,City Hotel,July,61,40.0,Corporate,Transient,No Deposit,1,1,7,0,0,0,0
0,City Hotel,September,8,40.0,Corporate,Transient,No Deposit,1,0,9,0,1,0,0
0,City Hotel,July,19,169.0,Online TA,Transient,No Deposit,0,0,7,0,0,0,0
0,City Hotel,July,168,81.08,Online TA,Transient,No Deposit,1,0,7,0,0,0,0
0,City Hotel,August,1,0.0,Complementary,Transient,No Deposit,3,1,8,0,1,0,5
0,City Hotel,August,3,128.0,Online TA,Transient,No Deposit,2,0,8,0,0,0,0
0,City Hotel,August,44,259.2,Online TA,Transient,No Deposit,1,1,8,0,0,0,0
0,City Hotel,August,65,214.76,Online TA,Transient,No Deposit,1,0,8,0,0,0,0
0,City Hotel,August,42,152.1,Online TA,Transient,No Deposit,1,0,8,0,0,0,0
0,City Hotel,August,145,106.32,Online TA,Transient,No Deposit,0,1,8,0,0,0,0
0,City Hotel,August,162,120.82,Online TA,Transient,No Deposit,1,0,8,0,0,0,0
0,City Hotel,August,32,137.52,Offline TA/TO,Transient,No Deposit,0,0,8,0,0,0,0
0,City Hotel,August,169,137.7,Online TA,Transient-Party,No Deposit,0,1,8,0,0,0,0
0,City Hotel,August,41,145.1,Online TA,Transient-Party,No Deposit,0,1,8,0,0,0,0
0,City Hotel,September,230,90.9,Online TA,Transient,No Deposit,1,0,9,0,0,0,0
0,City Hotel,September,39,125.1,Online TA,Transient,No Deposit,1,0,9,0,0,0,0
0,City Hotel,September,122,144.9,Online TA,Transient,No Deposit,3,0,9,0,0,0,0
0,City Hotel,September,66,80.75,Offline TA/TO,Transient,No Deposit,0,0,9,0,0,0,0
0,City Hotel,September,56,85.5,Offline TA/TO,Transient,No Deposit,0,0,9,0,0,0,0
0,City Hotel,September,144,129.6,Online TA,Transient,No Deposit,1,0,9,0,0,0,0
0,City Hotel,September,26,120.0,Direct,Transient,No Deposit,1,0,9,0,0,0,0
0,City Hotel,September,19,151.2,Online TA,Transient,No Deposit,0,0,9,0,0,0,0
0,City Hotel,October,14,131.25,Direct,Transient,No Deposit,2,0,10,0,1,0,0
0,City Hotel,September,1,16.92,Online TA,Transient,No Deposit,1,2,9,0,0,0,0
0,City Hotel,October,261,73.0,Groups,Transient-Party,No Deposit,0,1,10,0,0,0,0
0,City Hotel,September,1,215.0,Direct,Transient,No Deposit,0,1,9,0,0,0,0
0,City Hotel,October,74,91.48,Online TA,Transient,No Deposit,1,0,10,0,0,0,0
0,City Hotel,October,22,85.0,Offline TA/TO,Transient,No Deposit,0,0,10,0,0,0,0
0,City Hotel,October,228,115.6,Online TA,Transient-Party,No Deposit,2,0,10,0,0,0,0
0,City Hotel,October,36,102.6,Online TA,Transient-Party,No Deposit,2,0,10,0,0,0,0
0,City Hotel,October,47,85.5,Offline TA/TO,Transient,No Deposit,0,0,10,0,0,0,0
0,City Hotel,October,12,94.35,Online TA,Transient,No Deposit,2,0,10,0,0,0,0
0,City Hotel,October,77,104.4,Online TA,Transient,No Deposit,2,0,10,0,0,0,0
0,City Hotel,October,4,145.0,Online TA,Transient,No Deposit,2,0,10,0,0,0,0
0,City Hotel,October,239,101.58,Online TA,Transient,No Deposit,3,0,10,0,0,0,0
0,City Hotel,November,50,97.2,Online TA,Transient,No Deposit,1,0,11,0,0,0,0
0,City Hotel,November,34,147.93,Online TA,Transient,No Deposit,0,1,11,0,0,0,0
0,City Hotel,November,33,197.0,Online TA,Transient,No Deposit,2,0,11,0,0,0,0
0,City Hotel,November,58,75.0,Offline TA/TO,Transient,No Deposit,0,0,11,0,0,0,0
0,City Hotel,November,40,67.76,Online TA,Transient,No Deposit,1,0,11,0,0,0,0
0,City Hotel,November,64,162.4,Online TA,Transient,No Deposit,1,2,11,0,0,0,0
0,City Hotel,November,4,128.67,Online TA,Transient,No Deposit,3,0,11,0,0,0,0
0,City Hotel,November,1,68.76,Online TA,Transient,No Deposit,1,0,11,0,0,0,0
0,City Hotel,December,2,67.0,Corporate,Transient,No Deposit,0,0,12,0,0,1,0
0,City Hotel,December,127,90.0,Online TA,Transient,No Deposit,3,0,12,0,0,0,0
0,City Hotel,December,4,98.0,Online TA,Transient,No Deposit,1,0,12,0,0,0,0
0,City Hotel,December,6,110.5,Online TA,Transient,No Deposit,3,1,12,0,0,0,0
0,City Hotel,January,84,156.6,Online TA,Transient,No Deposit,1,1,1,0,0,0,0
0,City Hotel,January,31,124.0,Online TA,Transient,No Deposit,1,0,1,0,0,0,0
0,City Hotel,January,5,127.0,Online TA,Transient,No Deposit,1,0,1,0,0,1,0
0,City Hotel,January,10,65.0,Offline TA/TO,Transient-Party,No Deposit,0,1,1,0,0,0,0
0,City Hotel,January,6,88.0,Online TA,Transient,No Deposit,0,0,1,0,0,0,0
0,City Hotel,January,82,74.8,Online TA,Transient,No Deposit,4,0,1,0,0,0,0
0,City Hotel,January,17,121.64,Online TA,Transient,No Deposit,3,2,1,0,0,1,0
0,City Hotel,February,0,272.0,Online TA,Transient,No Deposit,0,0,2,0,0,0,0
0,City Hotel,February,15,108.8,Online TA,Transient,No Deposit,3,1,2,0,0,0,0
0,City Hotel,February,94,93.6,Online TA,Transient,No Deposit,1,0,2,0,0,0,0
0,City Hotel,February,2,80.0,Corporate,Transient,No Deposit,2,0,2,0,0,0,0
0,City Hotel,February,207,79.2,Online TA,Transient,No Deposit,1,0,2,0,0,0,0
0,City Hotel,February,16,60.06,Online TA,Transient,No Deposit,0,1,2,0,0,0,0
0,City Hotel,March,23,88.0,Online TA,Transient,No Deposit,0,0,3,0,0,0,0
0,City Hotel,March,3,86.4,Online TA,Transient,No Deposit,0,0,3,0,0,0,0
0,City Hotel,March,0,98.0,Online TA,Transient,No Deposit,1,0,3,0,0,0,0
0,City Hotel,March,67,74.8,Online TA,Transient,No Deposit,1,0,3,0,0,0,0
0,City Hotel,March,5,89.1,Direct,Transient,No Deposit,0,0,3,0,1,1,0
0,City Hotel,March,18,104.55,Online TA,Transient,No Deposit,0,0,3,0,0,0,0
0,City Hotel,March,56,74.8,Online TA,Transient,No Deposit,3,1,3,0,0,0,0
0,City Hotel,March,7,128.0,Online TA,Transient,No Deposit,2,0,3,0,0,0,0
0,City Hotel,April,6,0.0,Corporate,Transient,No Deposit,0,0,4,0,1,0,1
0,City Hotel,August,34,85.0,Corporate,Transient,No Deposit,0,0,8,0,1,0,1
0,City Hotel,March,151,95.0,Groups,Transient-Party,No Deposit,1,0,3,0,0,0,0
0,City Hotel,March,1,0.0,Complementary,Transient,No Deposit,1,0,3,0,0,0,0
0,City Hotel,March,67,68.0,Offline TA/TO,Transient,No Deposit,0,0,3,0,0,0,0
0,City Hotel,March,88,112.1,Online TA,Transient,No Deposit,1,2,3,0,0,0,0
0,City Hotel,March,23,128.0,Online TA,Transient,No Deposit,1,0,3,0,0,0,0
0,City Hotel,March,15,111.0,Direct,Transient,No Deposit,0,0,3,0,0,0,0
0,City Hotel,April,64,204.01,Direct,Transient,No Deposit,3,2,4,0,0,0,0
0,City Hotel,April,68,100.0,Groups,Transient-Party,No Deposit,0,0,4,0,0,0,0
0,City Hotel,April,80,115.0,Offline TA/TO,Transient,No Deposit,0,0,4,0,0,0,0
0,City Hotel,April,88,108.0,Direct,Transient,No Deposit,1,0,4,0,0,1,0
0,City Hotel,April,33,115.4,Online TA,Transient,No Deposit,0,0,4,0,0,0,0
0,City Hotel,April,158,95.29,Online TA,Transient,No Deposit,3,0,4,0,0,0,0
0,City Hotel,April,0,212.0,Offline TA/TO,Transient,No Deposit,0,1,4,0,0,0,0
0,City Hotel,April,343,99.25,Direct,Transient,No Deposit,1,1,4,0,0,0,0
0,City Hotel,April,82,114.0,Online TA,Transient,No Deposit,0,0,4,0,0,0,0
0,City Hotel,May,325,93.5,Direct,Transient,No Deposit,0,0,5,0,0,0,0
0,City Hotel,May,0,104.0,Offline TA/TO,Transient,No Deposit,0,0,5,0,0,0,0
0,City Hotel,May,92,126.0,Online TA,Transient,No Deposit,1,0,5,0,0,0,0
0,City Hotel,May,6,110.0,Groups,Transient-Party,No Deposit,0,0,5,0,0,0,0
0,City Hotel,May,81,121.5,Online TA,Transient,No Deposit,0,0,5,0,0,0,0
0,City Hotel,May,15,145.0,Online TA,Transient,No Deposit,1,0,5,0,0,0,0
0,City Hotel,May,20,130.0,Online TA,Transient,No Deposit,1,0,5,0,0,0,0
0,City Hotel,May,15,128.0,Online TA,Transient,No Deposit,1,0,5,0,0,0,0
0,City Hotel,May,5,0.0,Complementary,Transient,No Deposit,0,0,5,0,0,0,0
0,City Hotel,May,6,95.0,Aviation,Transient,No Deposit,0,0,5,0,0,0,0
0,City Hotel,May,0,95.0,Aviation,Transient,No Deposit,0,0,5,0,1,0,0
0,City Hotel,June,108,126.0,Direct,Transient,No Deposit,1,0,6,0,0,0,0
0,City Hotel,June,7,106.4,Online TA,Transient,No Deposit,1,0,6,0,0,0,0
0,City Hotel,June,28,114.0,Direct,Transient,No Deposit,2,1,6,0,0,0,0
0,City Hotel,June,21,120.0,Online TA,Transient,No Deposit,1,0,6,0,0,0,0
0,City Hotel,June,88,122.4,Online TA,Transient,No Deposit,0,0,6,0,0,0,0
0,City Hotel,June,35,247.0,Online TA,Transient,No Deposit,1,0,6,0,0,0,0
0,City Hotel,June,423,112.67,Groups,Transient-Party,No Deposit,1,0,6,0,0,0,0
0,City Hotel,June,235,127.13,Direct,Transient,No Deposit,0,0,6,0,0,1,0
0,City Hotel,July,74,80.1,Online TA,Transient,No Deposit,0,0,7,0,0,0,0
0,City Hotel,July,169,152.1,Online TA,Transient-Party,No Deposit,0,2,7,0,0,0,0
0,City Hotel,July,0,92.98,Online TA,Transient,No Deposit,0,0,7,0,0,0,0
0,City Hotel,July,21,159.33,Online TA,Transient,No Deposit,1,0,7,0,0,0,0
0,City Hotel,July,423,122.4,Offline TA/TO,Transient-Party,No Deposit,2,1,7,0,0,0,0
0,City Hotel,July,36,160.0,Online TA,Transient,No Deposit,2,0,7,0,0,0,0
0,City Hotel,July,201,139.5,Online TA,Transient,No Deposit,0,0,7,0,0,0,0
0,City Hotel,July,147,80.1,Offline TA/TO,Transient,No Deposit,0,0,7,0,0,0,0
0,City Hotel,July,166,110.94,Online TA,Transient,No Deposit,0,0,7,0,0,0,0
0,City Hotel,July,7,65.0,Corporate,Transient,No Deposit,0,0,7,0,0,0,0
0,City Hotel,July,9,89.0,Online TA,Transient,No Deposit,0,0,7,0,0,0,0
0,City Hotel,July,54,140.0,Online TA,Transient,No Deposit,1,0,7,0,0,0,0
1,City Hotel,August,0,65.0,Corporate,Transient,No Deposit,1,0,8,0,1,0,0
0,City Hotel,August,150,235.0,Online TA,Transient-Party,No Deposit,0,1,8,0,0,0,0
0,City Hotel,August,54,140.0,Online TA,Transient,No Deposit,1,0,8,0,0,0,0
0,City Hotel,August,0,160.0,Online TA,Transient,No Deposit,1,0,8,0,0,0,0
0,City Hotel,August,107,151.7,Online TA,Transient,No Deposit,0,0,8,0,0,0,0
0,City Hotel,August,113,112.4,Direct,Transient-Party,No Deposit,0,1,8,0,0,0,0
0,City Hotel,August,197,85.0,Offline TA/TO,Transient,No Deposit,0,0,8,0,0,0,0
0,City Hotel,August,0,180.0,Direct,Transient,No Deposit,0,0,8,0,0,0,0
0,City Hotel,August,34,160.0,Online TA,Transient,No Deposit,2,2,8,0,0,0,0
0,City Hotel,August,145,175.5,Online TA,Transient-Party,No Deposit,0,1,8,0,0,0,0
0,City Hotel,August,0,219.0,Online TA,Transient-Party,No Deposit,0,0,8,0,0,0,0
0,City Hotel,August,25,169.0,Online TA,Transient,No Deposit,1,0,8,0,0,0,0
0,City Hotel,August,0,190.0,Direct,Transient,No Deposit,0,0,8,0,0,0,0
0,City Hotel,August,115,125.0,Offline TA/TO,Transient-Party,No Deposit,0,1,8,0,0,0,0
0,City Hotel,May,107,92.28,Online TA,Transient,No Deposit,1,0,5,0,0,0,0
0,City Hotel,May,1,110.0,Direct,Transient,No Deposit,0,0,5,0,0,0,0
0,City Hotel,May,0,176.0,Online TA,Transient,No Deposit,0,0,5,0,0,0,0
0,City Hotel,May,78,100.0,Offline TA/TO,Transient,No Deposit,0,3,5,0,0,0,0
0,City Hotel,May,87,119.85,Online TA,Transient,No Deposit,1,0,5,0,0,0,0
0,City Hotel,May,56,120.0,Groups,Transient-Party,No Deposit,0,1,5,0,0,0,0
0,City Hotel,May,11,111.35,Online TA,Transient,No Deposit,1,0,5,0,0,0,0
0,City Hotel,June,28,332.57,Online TA,Transient,No Deposit,1,0,6,0,0,0,0
0,City Hotel,June,125,116.1,Online TA,Transient,No Deposit,0,0,6,0,0,0,0
0,City Hotel,June,24,79.2,Online TA,Transient,No Deposit,0,0,6,0,0,0,0
0,City Hotel,June,192,80.75,Offline TA/TO,Transient,No Deposit,0,0,6,0,0,0,0
0,City Hotel,June,5,129.2,Direct,Transient,No Deposit,1,0,6,0,0,0,0
0,City Hotel,June,0,124.33,Online TA,Transient,No Deposit,1,0,6,0,0,0,0
0,City Hotel,June,119,146.7,Online TA,Transient-Party,No Deposit,2,0,6,0,0,0,0
0,City Hotel,June,53,119.7,Online TA,Transient,No Deposit,1,0,6,0,0,0,0
0,City Hotel,July,0,265.0,Online TA,Transient,No Deposit,0,0,7,0,0,0,0
0,City Hotel,July,20,187.0,Online TA,Transient,No Deposit,0,0,7,0,0,0,0
0,City Hotel,July,111,105.3,Online TA,Transient,No Deposit,1,0,7,0,0,0,0
0,City Hotel,July,158,75.6,Online TA,Transient,No Deposit,0,0,7,0,0,0,0
0,City Hotel,July,12,114.0,Online TA,Transient,No Deposit,1,0,7,0,0,0,0
0,City Hotel,July,63,94.5,Online TA,Transient,No Deposit,2,0,7,0,0,0,0
0,City Hotel,July,69,137.7,Online TA,Transient,No Deposit,0,0,7,0,0,0,0
0,City Hotel,August,1,181.0,Online TA,Transient,No Deposit,1,1,8,0,0,0,0
0,City Hotel,August,15,109.0,Direct,Transient,No Deposit,1,0,8,0,0,0,0
0,City Hotel,August,129,114.3,Online TA,Transient,No Deposit,1,0,8,0,0,0,0
0,City Hotel,August,207,63.75,Offline TA/TO,Transient,No Deposit,0,1,8,0,0,0,0
0,City Hotel,August,221,73.0,Offline TA/TO,Transient-Party,No Deposit,0,0,8,147,0,0,0
0,City Hotel,August,187,121.5,Online TA,Transient,No Deposit,1,0,8,0,0,0,0
0,City Hotel,August,0,138.0,Direct,Transient,No Deposit,0,0,8,0,0,0,0
0,City Hotel,August,26,85.0,Offline TA/TO,Transient,No Deposit,0,0,8,0,0,0,0
0,City Hotel,August,4,157.0,Online TA,Transient,No Deposit,1,0,8,0,0,1,0
0,City Hotel,September,4,67.0,Corporate,Transient,No Deposit,1,0,9,0,1,1,0
0,City Hotel,August,47,85.0,Offline TA/TO,Transient,No Deposit,0,0,8,0,0,0,0
0,City Hotel,August,189,109.77,Online TA,Transient,No Deposit,2,2,8,0,0,0,0
0,City Hotel,August,136,90.9,Online TA,Transient,No Deposit,0,0,8,0,0,0,0
0,City Hotel,August,28,104.5,Online TA,Transient,No Deposit,2,0,8,0,0,0,0
0,City Hotel,September,26,116.72,Corporate,Transient,No Deposit,0,2,9,0,0,0,0
0,City Hotel,September,13,99.0,Online TA,Transient,No Deposit,1,0,9,0,0,0,0
0,City Hotel,September,1,184.0,Corporate,Transient,No Deposit,1,0,9,0,0,0,0
0,City Hotel,September,61,149.4,Online TA,Transient,No Deposit,1,0,9,0,0,0,0
0,City Hotel,September,22,149.0,Online TA,Transient,No Deposit,2,0,9,0,0,0,0
0,City Hotel,September,22,139.0,Online TA,Transient,No Deposit,2,2,9,0,0,0,0
0,City Hotel,September,23,129.0,Online TA,Transient,No Deposit,2,0,9,0,0,0,0
0,City Hotel,September,35,156.24,Online TA,Transient,No Deposit,2,0,9,0,0,0,0
0,City Hotel,October,1,0.0,Online TA,Transient,No Deposit,0,0,10,0,0,0,0
0,City Hotel,October,20,108.99,Online TA,Transient,No Deposit,1,0,10,0,0,0,0
0,City Hotel,October,13,126.88,Direct,Transient,No Deposit,1,1,10,0,0,0,0
0,City Hotel,October,45,102.04,Online TA,Transient,No Deposit,1,0,10,0,0,0,0
0,City Hotel,October,110,120.0,Offline TA/TO,Transient-Party,No Deposit,0,1,10,0,0,0,0
0,City Hotel,October,6,150.45,Direct,Transient,No Deposit,1,0,10,0,0,0,0
0,City Hotel,October,212,103.84,Online TA,Transient,No Deposit,1,0,10,0,0,0,0
0,City Hotel,October,180,120.0,Offline TA/TO,Transient-Party,No Deposit,0,1,10,0,0,0,0
0,City Hotel,October,12,97.53,Online TA,Transient,No Deposit,1,0,10,0,0,0,0
0,City Hotel,October,5,160.0,Online TA,Transient,No Deposit,3,0,10,0,0,0,0
0,City Hotel,October,13,109.5,Offline TA/TO,Transient,No Deposit,1,0,10,0,0,0,0
0,City Hotel,October,10,120.0,Direct,Transient,No Deposit,0,0,10,0,0,0,0
0,City Hotel,November,42,91.8,Online TA,Transient,No Deposit,1,0,11,0,0,0,0
0,City Hotel,January,0,0.0,Complementary,Transient,No Deposit,1,1,1,0,1,0,0
0,City Hotel,November,12,86.4,Online TA,Transient,No Deposit,3,0,11,0,0,0,0
0,City Hotel,November,43,99.2,Online TA,Transient,No Deposit,0,0,11,0,0,0,0
0,City Hotel,November,13,114.0,Online TA,Transient,No Deposit,2,0,11,0,0,0,0
0,City Hotel,November,11,107.67,Online TA,Transient,No Deposit,2,0,11,0,0,0,0
0,City Hotel,November,215,75.0,Groups,Transient,No Deposit,0,0,11,0,0,0,0
0,City Hotel,November,21,147.9,Online TA,Transient,No Deposit,2,0,11,0,0,0,0
0,City Hotel,November,215,75.0,Groups,Transient,No Deposit,0,0,11,0,0,0,0
0,City Hotel,November,186,64.56,Online TA,Transient,No Deposit,0,1,11,0,0,0,0
0,City Hotel,December,73,75.0,Offline TA/TO,Transient,No Deposit,1,0,12,0,0,0,0
0,City Hotel,December,6,116.0,Online TA,Transient,No Deposit,2,0,12,0,0,0,0
0,City Hotel,December,0,89.0,Online TA,Transient,No Deposit,2,2,12,0,0,1,0
0,City Hotel,December,100,105.0,Offline TA/TO,Transient,No Deposit,0,0,12,0,0,0,0
0,City Hotel,December,12,92.5,Direct,Transient,No Deposit,1,1,12,0,0,0,0
0,City Hotel,December,252,81.43,Online TA,Transient,No Deposit,2,0,12,0,0,0,0
0,City Hotel,January,32,68.07,Online TA,Transient,No Deposit,1,0,1,0,0,0,0
0,City Hotel,January,0,80.0,Corporate,Transient,No Deposit,1,0,1,0,0,0,0
0,City Hotel,January,29,65.0,Groups,Transient-Party,No Deposit,0,0,1,0,0,0,0
0,City Hotel,January,14,124.0,Online TA,Transient,No Deposit,1,2,1,0,0,0,0
0,City Hotel,January,75,94.8,Online TA,Transient,No Deposit,0,1,1,0,0,0,0
0,City Hotel,January,31,67.58,Online TA,Transient,No Deposit,1,1,1,0,0,0,0
0,City Hotel,January,7,54.71,Online TA,Transient,No Deposit,0,0,1,0,0,0,0
0,City Hotel,February,106,192.8,Online TA,Transient,No Deposit,1,0,2,0,0,0,0
0,City Hotel,February,73,88.4,Online TA,Transient,No Deposit,1,0,2,0,0,0,0
0,City Hotel,February,6,88.0,Online TA,Transient,No Deposit,1,0,2,0,0,0,0
0,City Hotel,February,25,124.1,Online TA,Transient,No Deposit,1,0,2,0,0,0,0
0,City Hotel,February,41,80.0,Offline TA/TO,Transient,No Deposit,0,0,2,0,0,0,0
0,City Hotel,March,41,100.3,Online TA,Transient,No Deposit,0,0,3,0,0,0,0
0,City Hotel,March,60,68.0,Offline TA/TO,Transient,No Deposit,1,0,3,0,0,0,0
0,City Hotel,March,3,85.85,Aviation,Transient,No Deposit,0,1,3,0,0,0,0
0,City Hotel,March,43,125.8,Online TA,Transient,No Deposit,1,0,3,0,0,0,0
0,City Hotel,March,6,76.23,Online TA,Transient,No Deposit,0,0,3,0,0,0,0
0,City Hotel,March,17,75.0,Offline TA/TO,Transient-Party,No Deposit,1,0,3,0,0,0,0
0,City Hotel,March,41,121.33,Online TA,Transient,No Deposit,0,0,3,0,0,0,0
0,City Hotel,March,60,100.3,Online TA,Transient,No Deposit,0,0,3,0,0,0,0
0,City Hotel,March,86,154.35,Online TA,Transient,No Deposit,1,0,3,0,0,0,0
0,City Hotel,April,117,99.0,Online TA,Transient,No Deposit,4,0,4,0,0,0,0
0,City Hotel,April,90,99.0,Online TA,Transient,No Deposit,1,0,4,0,0,0,0
0,City Hotel,April,41,137.2,Online TA,Transient,No Deposit,1,0,4,0,0,0,0
0,City Hotel,April,1,120.0,Online TA,Transient,No Deposit,1,0,4,0,0,0,0
0,City Hotel,April,3,150.0,Online TA,Transient,No Deposit,2,0,4,0,0,0,0
0,City Hotel,April,2,155.0,Direct,Transient,No Deposit,2,0,4,0,0,0,0
0,City Hotel,April,191,88.4,Online TA,Transient,No Deposit,0,0,4,0,0,0,0
0,City Hotel,April,78,85.0,Offline TA/TO,Transient,No Deposit,0,0,4,0,0,0,0
0,City Hotel,April,82,115.0,Offline TA/TO,Transient,No Deposit,0,0,4,0,0,0,0
0,City Hotel,April,34,120.0,Online TA,Transient,No Deposit,0,0,4,0,0,0,0
0,City Hotel,April,34,255.0,Direct,Transient,No Deposit,0,0,4,0,0,0,0
0,City Hotel,April,6,150.0,Online TA,Transient,No Deposit,2,0,4,0,0,0,0
0,City Hotel,April,130,117.0,Online TA,Transient,No Deposit,2,0,4,0,0,0,0
0,City Hotel,April,165,99.0,Online TA,Transient,No Deposit,1,0,4,0,0,0,0
